ai_index,ai_title,ai_abstract,ai_conference,ai_domain,ai_model,match_found,human_index,human_title,human_abstract,human_venue,human_overall_score,human_accepted,similarity_score,ai_processed_text,human_processed_text,generated_at
88,"""Symmetry-Aware Representation Learning via Differentiable Group Discovery""","Modern representation learning often ignores underlying symmetries in data, resulting in inefficient models prone to overfitting. We present a framework that simultaneously discovers symmetry groups and learns corresponding equivariant representations in an end-to-end manner. Our approach constructs a learnable group space where candidate transformations are evaluated through their effect on representation utility. Theoretical analysis shows our method recovers known symmetry groups in tractable cases while scaling to complex real-world scenarios. Experiments on molecular property prediction and physics simulations demonstrate 20-30% improvements in sample efficiency compared to fixed-symmetry baselines. The discovered symmetries align well with domain knowledge, providing interpretable insights into data structure. This work bridges geometric deep learning with automated symmetry discovery, offering a principled approach for building efficient, physics-aware models.",ICLR,representation learning,deepseek-ai/DeepSeek-V3-0324,True,6839,Symmetric Space Learning for Combinatorial Generalization,"Symmetries on representations within generative models have shown essential roles in predicting unobserved combinations of semantic changes, known as combinatorial generalization tasks. However, these efforts have primarily focused on learning symmetries from only training data, and thus, the extension of trained symmetries to unseen samples remains uncontrolled. A potential approach for generalizing the symmetries is leveraging geometric information on manifolds that contain functional semantic structures for unseen data, but it still falls short of supporting symmetry learning. In this paper, we address this $\textit{symmetry generalization}$ by forcing $\textit{symmetric space}$ on latent space for utilizing semantic structures from symmetry and manifold perspectives. We clarify an equivariance-based constraint that restricts symmetry generalization, and prove that: 1) enforcing the homogeneous space property of symmetric space onto the data manifold eliminates this constraint, 2) a homogeneous latent manifold induces the data manifold through diffeomorphic data-to-latent mapping, and 3) the isometry property of symmetric space extends neighbor symmetries of a point to another within the space. For practical implementation, we propose a method to align sampled points from symmetric space with their explicitly trained geodesic. We verify the method in a detailed analysis on a toy dataset and enhance combinatorial generalization on common benchmarks. This work represents the first effective effort to align symmetries with manifolds for combinatorial generalization.",ICLR.cc/2025/Conference,4.75,False,0.8844,modern representation learning often ignores underlying symmetries data resulting inefficient models prone overfitting our constructs learnable group space where candidate transformations are evaluated their effect representation utility experiments molecular property prediction and physics simulations improvements sample efficiency compared fixed symmetry baselines the discovered symmetries align well domain knowledge providing interpretable insights into data structure this bridges geometric deep learning automated symmetry discovery offering principled for building efficient physics aware models,symmetries representations within generative models have shown essential roles predicting unobserved combinations semantic changes known combinatorial generalization tasks however these efforts have primarily focused learning symmetries from only training data and thus the extension trained symmetries unseen samples remains uncontrolled potential for generalizing the symmetries leveraging geometric information manifolds that contain functional semantic structures for unseen data but still falls short supporting symmetry learning this address this textit symmetry generalization forcing textit symmetric space latent space for utilizing semantic structures from symmetry and manifold perspectives,2025-08-26T00:59:30.192011
89,"""Hyperbolic Memory Networks for Few-Shot Hierarchical Learning""","Few-shot learning methods struggle when data exhibits rich hierarchical structure, as Euclidean embeddings fail to capture taxonomic relationships efficiently. We introduce hyperbolic memory networks that leverage the exponential representational capacity of hyperbolic space for hierarchical few-shot classification. Our architecture combines three key innovations: curvature-adaptive memory updating, hyperbolic attention mechanisms, and geodesic decision boundaries. Theoretical analysis demonstrates improved margin guarantees in hyperbolic space compared to Euclidean counterparts. Extensive evaluation on biological taxonomies and product hierarchies shows 25-40% accuracy gains over conventional approaches, particularly for deep hierarchies. The hyperbolic embeddings provide intuitive visualization of learned relationships while maintaining high empirical performance.",ICLR,representation learning,deepseek-ai/DeepSeek-V3-0324,True,3887,Geometry-aware Distance Measure for Diverse Hierarchical Structures in Hyperbolic Spaces,"Learning in hyperbolic spaces has gained increasing attention due to the superior capability of modeling hierarchical structures. Existing hyperbolic learning methods use a fixed distance measure that assumes a uniform hierarchical structure across all data points. However, this assumption does not always hold in real-world scenarios, considering the diversity of the hierarchical structures of data. This work proposes to learn geometry aware distance measures that dynamically adjust to accommodate diverse hierarchical structures in hyperbolic spaces. We derive geometry aware distance measures by generating projections and curvatures for each pair of samples, which maps each pair to a suitable hyperbolic space. We introduce a revised low-rank decomposition scheme and a hard-pair mining mechanism to reduce the computational cost incurred by the pairwise generation without compromising accuracy. Moreover, we derive an upper bound of the low-rank approximation error via Talagrand concentration inequality to guarantee the effectiveness of our low-rank decomposition scheme. Theoretical analysis and experiments on standard image classification and few-shot learning tasks affirm the effectiveness of our method in refining hyperbolic learning through our geometry aware distance measures.",ICLR.cc/2025/Conference,4.75,nan,0.8586,few shot learning methods struggle when data exhibits rich hierarchical structure euclidean embeddings fail capture taxonomic relationships hyperbolic memory networks that leverage the exponential representational capacity hyperbolic space for hierarchical few shot classification our combines three key innovations curvature adaptive memory updating hyperbolic attention mechanisms and geodesic decision boundaries extensive evaluation biological taxonomies and product hierarchies shows gains over conventional approaches for deep hierarchies,learning hyperbolic spaces has gained increasing attention due the superior capability modeling hierarchical structures existing hyperbolic learning methods use fixed distance measure that assumes uniform hierarchical structure across all data points revised low rank decomposition scheme and hard pair mining mechanism reduce the computational cost incurred the pairwise generation compromising theoretical analysis and experiments standard image classification and few shot learning tasks affirm the effectiveness our refining hyperbolic learning our geometry aware distance measures,2025-08-26T00:59:30.192012
90,"""Topological Contrastive Learning with Persistent Homology""","Current contrastive learning treats data points independently, ignoring their underlying topological structure. We propose integrating persistent homology computations directly into contrastive objectives through differentiable topological signatures. Our method constructs Vietoris-Rips complexes over embedding spaces and optimizes topological similarity between differently augmented views. Theoretical contributions include stability guarantees for topological features under projection and noise. Experiments on biomedical imaging and material science datasets demonstrate 15-25% improvement in clustering and robustness metrics compared to standard approaches. The framework preserves connectivity patterns critical for downstream scientific analysis while maintaining computational tractability.",ICLR,representation learning,deepseek-ai/DeepSeek-V3-0324,True,8041,GRADIENT-OPTIMIZED CONTRASTIVE LEARNING,"Contrastive learning is a crucial technique in representation learning, producing robust embeddings by distinguishing between similar and dissimilar pairs. In this paper, we introduce a novel framework, Gradient-Optimized Contrastive Learning (GOAL), which enhances network training by optimizing gradient updates during backpropagation as a bilevel optimization problem. Our approach offers three key insights that set it apart from existing methods: (1) Contrastive learning can be seen as an approximation of a one-class support vector machine (OC-SVM) using multiple neural tangent kernels (NTKs) in the network’s parameter space; (2) Hard triplet samples are vital for defining support vectors and outliers in OC-SVMs within NTK spaces, with their difficulty measured using Lagrangian multipliers; (3) Contrastive losses like InfoNCE provide efficient yet dense approximations of sparse Lagrangian multipliers by implicitly leveraging gradients. To address the computational complexity of GOAL, we propose a novel contrastive loss function, Sparse InfoNCE (SINCE), which improves the Lagrangian multiplier approximation by incorporating hard triplet sampling into InfoNCE. Our experimental results demonstrate the effectiveness and efficiency of SINCE in tasks such as image classification and point cloud completion. Demo code is attached in the supplementary file.",ICLR.cc/2025/Conference,5.8,False,0.8614,current contrastive learning treats data points independently ignoring their underlying topological structure our constructs vietoris rips complexes over embedding spaces and optimizes topological similarity between differently augmented views experiments biomedical imaging and material science datasets improvement clustering and robustness metrics compared standard approaches,contrastive learning crucial representation learning producing robust embeddings distinguishing between similar and dissimilar pairs this gradient optimized contrastive learning goal which enhances network training optimizing gradient updates during backpropagation bilevel optimization problem our offers three key insights that set apart from existing methods contrastive learning can seen approximation one class support vector machine svm multiple neural tangent kernels ntks the network parameter space hard triplet samples are vital for defining support vectors and outliers svms within ntk spaces their difficulty measured lagrangian multipliers contrastive losses like infonce provide efficient yet dense approximations sparse lagrangian multipliers implicitly leveraging gradients our experimental the effectiveness and efficiency since tasks such image classification and point cloud completion,2025-08-26T00:59:30.192013
91,"""Neural Exterior Calculus for Equivariant Representation Learning""","Existing equivariant architectures require explicit symmetry specifications, limiting their flexibility. We develop neural exterior calculus - a framework where equivariance emerges naturally from learned differential geometric structure. Our approach constructs equivariant operators through neural differential forms and Hodge theory operations, with constraints enforced via Cartan's magic formula. Theoretical analysis provides universality proofs and stability bounds under symmetry-breaking perturbations. Applications to fluid dynamics and quantum chemistry demonstrate 30-50% improvements in generalization to novel symmetries while maintaining physical consistency. The automatically discovered differential operators correspond to known physical laws in validation studies.",ICLR,representation learning,deepseek-ai/DeepSeek-V3-0324,False,,Incorporating gauge-invariance in equivariant networks,"Gauge theories, which describe fundamental forces in nature, arise from the principle of locality in physical interactions. These theories are characterized by their invariance under local symmetry transformations and the presence of a gauge field that mediates interactions. While recent works have introduced gauge equivariant neural networks, these models often focus on specific cases like tangent bundles or quotient spaces, limiting their applicability to the diverse gauge theories in physics. We propose a novel architecture for learning general gauge invariant quantities by explicitly modeling the gauge field in the context of graph neural networks. Our framework fills a critical gap in the existing literature by providing a general recipe for gauge invariance without restrictions on the fiber spaces. This approach allows for the modeling of more complex gauge theories, such as those with $SU(N)$ gauge groups, which are prevalent in particle physics. We evaluate our method on classical physical systems, including the XY model on various curved geometries, demonstrating its ability to capture gauge invariant properties in settings where existing equivariant architectures fall short. Our work takes a significant step towards bridging the gap between gauge theories in physics and equivariant neural network architectures, opening new avenues for applying machine learning to fundamental physical problems.",ICLR.cc/2025/Conference,4.25,False,0.7893,neural exterior calculus where equivariance emerges naturally from learned differential geometric structure our constructs equivariant operators neural differential forms and hodge theory operations constraints enforced cartan magic formula,while recent works have introduced gauge equivariant neural networks these models often focus specific cases like tangent bundles quotient spaces limiting their applicability the diverse gauge theories physics for learning general gauge invariant quantities explicitly modeling the gauge field the context graph neural networks our takes significant step towards bridging the gap between gauge theories physics and equivariant neural network architectures opening avenues for applying machine learning fundamental physical problems,2025-08-26T00:59:30.192015
92,"""Dynamical Sparse Coding with Adaptive Manifold Learning""","Traditional sparse coding employs static dictionaries that cannot adapt to evolving data distributions. We introduce a framework where dictionary elements evolve according to learned manifold geometry, preserving local structure under non-stationarity. Our method combines alternating optimization between neural manifold embedding and sparse coding with provable convergence guarantees. Applications to video processing and sensor networks show 25-40% improvements in reconstruction fidelity compared to static methods while maintaining efficiency. The learned manifolds provide interpretable insights into distribution shifts, suggesting applications in anomaly detection.",ICLR,representation learning,deepseek-ai/DeepSeek-V3-0324,True,3911,MCNC: Manifold-Constrained Reparameterization for Neural Compression,"The outstanding performance of large foundational models across diverse tasks,
from computer vision to speech and natural language processing, has significantly
increased their demand. However, storing and transmitting these models poses
significant challenges due to their massive size (e.g., 750GB for Llama 3.1 405B).
Recent literature has focused on compressing the original weights or reducing the
number of parameters required for fine-tuning these models. These compression
methods generally constrain the parameter space, for example, through low-rank
reparametrization (e.g., LoRA), pruning, or quantization (e.g., QLoRA) during
or after the model training. In this paper, we present a novel model compres-
sion method, which we term Manifold-Constrained Neural Compression (MCNC).
This method constrains the parameter space to low-dimensional pre-defined and
frozen nonlinear manifolds, which effectively cover this space. Given the preva-
lence of good solutions in over-parameterized deep neural networks, we show that
by constraining the parameter space to our proposed manifold, we can identify
high-quality solutions while achieving unprecedented compression rates across
a wide variety of tasks and architectures. Through extensive experiments in
computer vision and natural language processing tasks, we demonstrate that our
method significantly outperforms state-of-the-art baselines in terms of compres-
sion, accuracy, and/or model reconstruction time. Our code is publicly available at
https://github.com/mint-vu/MCNC.",ICLR.cc/2025/Conference,6.0,True,0.8302,our combines alternating optimization between neural manifold embedding and sparse coding provable convergence guarantees applications video processing and sensor networks improvements reconstruction fidelity compared static methods while maintaining efficiency the learned manifolds provide interpretable insights into distribution shifts suggesting applications anomaly detection,the outstanding large foundational models across diverse tasks from computer vision speech and natural language processing has increased their demand this compres sion which term manifold constrained neural compression mcnc given the preva lence good solutions over parameterized deep neural networks that constraining the parameter space our proposed manifold can identify high quality solutions while achieving unprecedented compression rates across wide variety tasks and architectures extensive experiments computer vision and natural language processing tasks that our outperforms state the art baselines terms compres sion and reconstruction time,2025-08-26T00:59:30.192018
93,"""Temporal Disentanglement via Coupled Oscillatory Networks""","Sequential data often contains multiple interacting processes with different timescales, confounding traditional representation learning. We present a framework employing independent neural oscillators with learned natural frequencies to separate temporal factors. Our architecture introduces phase coupling penalties that enforce separability while preserving essential interactions. Theoretical guarantees establish identifiability conditions in weakly coupled oscillator systems. Evaluation on physiological signals demonstrates superior factor separation (40-55% purity gains) compared to variational approaches. The oscillatory dynamics enable accurate long-term forecasting while maintaining interpretability.",ICLR,representation learning,deepseek-ai/DeepSeek-V3-0324,True,59,Neural ODE with Differentiable Hidden State for Irregular Time Series,"Capturing the continuous underlying dynamics of irregular time series is essential for accurately reflecting the ongoing evolution and intricate correlations within the data. The discrete nature of current models, including RNN-based models and transformer variants, poses challenges when it comes to generalizing to the continuous-time data paradigms, which is necessary for capturing ongoing dynamics of irregular time series. 
Neural Ordinary Differential Equations (NODEs) assume a continuous latent dynamic and provide an elegant framework for irregular time series analysis. However, integrating new information while maintaining the continuity of latent dynamics remains challenging. 
To tackle this problem, we introduce Differentiable Hidden State (DHS) enhanced neural ODE, a data-dependent framework that is capable of effectively capturing temporal dependencies and ensuring the continuity of the hidden process. We leverage the theory of generalized inverses to innovatively compute attention mechanism in reverse and obtain a continuous representation. To capture more accurate temporal relationships, we introduce Hoyer metric and maximize the sparsity of it. Experimental results on both synthetic and real-world datasets demonstrate the effectiveness of our model.",ICLR.cc/2025/Conference,2.0,nan,0.8289,sequential data often contains multiple interacting processes different timescales confounding traditional representation learning employing independent neural oscillators learned natural frequencies separate temporal factors the oscillatory dynamics enable accurate long term forecasting while maintaining interpretability,the discrete nature current models including rnn based models and transformer variants poses challenges when comes generalizing the continuous time data paradigms which necessary for capturing ongoing dynamics irregular time series neural ordinary differential equations nodes assume continuous latent dynamic and provide elegant for irregular time series analysis tackle this problem differentiable hidden state dhs enhanced neural ode data dependent that capable capturing temporal dependencies and ensuring the continuity the hidden process leverage the theory generalized inverses innovatively compute attention mechanism reverse and obtain continuous representation,2025-08-26T00:59:30.192020
94,"""Geometric Self-Supervised Learning with Neural Riemannian Metrics""",Standard self-supervised methods often ignore the intrinsic geometric structure of data manifolds. We propose learning representations that respect underlying Riemannian geometry through learned metric tensors. Our approach constructs geodesic-aware contrastive objectives with curvature-dependent negative sampling strategies. Theoretical contributions include convergence guarantees for neural metric learning and stability bounds under noise. Applications to molecular property prediction show 20-35% improvements in sample efficiency while respecting physical constraints. The framework enables geometrically consistent interpolation and generation of novel samples.,ICLR,representation learning,deepseek-ai/DeepSeek-V3-0324,True,5052,Score-based pullback Riemannian geometry,"Data-driven Riemannian geometry has emerged as a powerful tool for interpretable representation learning, offering improved efficiency in downstream tasks. Moving forward, it is crucial to balance cheap manifold mappings with efficient training algorithms. In this work, we integrate concepts from pullback Riemannian geometry and generative models to propose a framework for data-driven Riemannian geometry that is scalable in both geometry and learning: score-based pullback Riemannian geometry. Focusing on unimodal distributions as a first step, we propose a score-based Riemannian structure with closed-form geodesics that pass through the data probability density. With this structure, we construct a Riemannian autoencoder (RAE) with error bounds for discovering the correct data manifold dimension. This framework can naturally be used with anisotropic normalizing flows by adopting isometry regularization during training. Through numerical experiments on various datasets, we demonstrate that our framework not only produces high-quality geodesics through the data support, but also reliably estimates the intrinsic dimension of the data manifold and provides a global chart of the manifold, even in high-dimensional ambient spaces.",ICLR.cc/2025/Conference,5.25,False,0.8704,learning representations that respect underlying riemannian geometry learned tensors theoretical contributions include convergence guarantees for neural learning and stability bounds under noise applications molecular property prediction improvements sample efficiency while respecting physical constraints the enables geometrically consistent interpolation and generation samples,data driven riemannian geometry has emerged powerful tool for interpretable representation learning offering improved efficiency downstream tasks,2025-08-26T00:59:30.192022
95,"""Bayesian Sparse Coding with Hierarchical Spike-and-Slab Processes""",Traditional sparse coding relies on fixed sparsity budgets that may mismatch local data complexity. We introduce hierarchical spike-and-slab processes where both representation sparsity and dictionary structure adapt to data characteristics. Our framework employs nested beta-Bernoulli processes to model dependencies among dictionary elements with provable approximation guarantees. Experiments on medical imaging and neuroscience data demonstrate 30-50% reductions in reconstruction error compared to lasso-based approaches. The method automatically identifies regions of varying complexity without sacrificing interpretability.,ICLR,representation learning,deepseek-ai/DeepSeek-V3-0324,False,,Improving the Sparse Structure Learning of Spiking Neural Networks from the View of Compression Efficiency,"The human brain utilizes spikes for information transmission and dynamically reorganizes its network structure to boost energy efficiency and cognitive capabilities throughout its lifespan. Drawing inspiration from this spike-based computation, Spiking Neural Networks (SNNs) have been developed to construct event-driven models that emulate this efficiency. Despite these advances, deep SNNs continue to suffer from over-parameterization during training and inference, a stark contrast to the brain’s ability to self-organize. Furthermore, existing sparse SNNs are challenged by maintaining optimal pruning levels due to a static pruning ratio, resulting in either under or over-pruning.
In this paper, we propose a novel two-stage dynamic structure learning approach for deep SNNs, aimed at maintaining effective sparse training from scratch while optimizing compression efficiency. 
The first stage evaluates the compressibility of existing sparse subnetworks within SNNs using the PQ index, which facilitates an adaptive determination of the rewiring ratio for synaptic connections based on data compression insights. In the second stage, this rewiring ratio critically informs the dynamic synaptic connection rewiring process, including both pruning and regrowth. This approach significantly improves the exploration of sparse structures training in deep SNNs, adapting sparsity dynamically from the point view of compression efficiency.
Our experiments demonstrate that this sparse training approach not only aligns with the performance of current deep SNNs models but also significantly improves the efficiency of compressing sparse SNNs. Crucially, it preserves the advantages of initiating training with sparse models and offers a promising solution for implementing Edge AI on neuromorphic hardware.",ICLR.cc/2025/Conference,5.75,True,0.7863,hierarchical spike and slab processes where both representation sparsity and dictionary structure adapt data characteristics the automatically identifies regions varying complexity sacrificing interpretability,the human brain utilizes spikes for information transmission and dynamically reorganizes its network structure boost energy efficiency and cognitive capabilities throughout its lifespan drawing inspiration from this spike based computation spiking neural networks snns have been developed construct event driven models that emulate this efficiency despite these advances deep snns continue suffer from over parameterization during training and inference stark contrast the brain ability self organize this two stage dynamic structure learning for deep snns aimed maintaining effective sparse training from scratch while optimizing compression efficiency this improves the exploration sparse structures training deep snns adapting sparsity dynamically from the point view compression efficiency our experiments that this sparse training not only aligns the current deep snns models but also improves the efficiency compressing sparse snns,2025-08-26T00:59:30.192026
96,"*""Disentangling Latent Causal Mechanisms via Intervention-Centric Representation Learning""*","Current disentanglement approaches often fail to recover true causal factors due to reliance on statistical patterns. We propose an intervention-centric framework that identifies causal mechanisms through active perturbation learning. Our method employs a causal discovery module that identifies candidate interventions, coupled with a contrastive objective that maximizes sensitivity to meaningful perturbations. Theoretical analysis shows identifiability under weaker conditions than existing methods (e.g., no support overlap requirement). Experiments on molecular property prediction and robotics tasks demonstrate 25-40% improvement in intervention generalization while achieving state-of-the-art disentanglement scores. Notably, the learned representations enable precise control of individual causal factors, with applications in interpretable AI and scientific discovery. This work bridges causal inference with self-supervised learning through principled intervention design.",ICLR,representation learning,deepseek-ai/DeepSeek-V3-0324,True,8,Adaptive Causal Experimental Design: Amortizing Sequential Bayesian Experimental Design for Causal Models,"Interventions are essential for causal discovery and causal reasoning. Acquiring interventional data, however, is often costly, especially in real-world systems.
A careful experimental design can therefore bring substantial savings. 
In the sequential experimental design setting, 
most existing approaches seek the best 
interventions in a greedy (myopic) manner that does not account for the synergy from the yet-to-come future experiments. We propose Adaptive Causal Experimental Design (ACED),
a novel Bayesian sequential design framework for learning a design policy capable of generating non-myopic interventions that incorporate the effect on future experiments.
In particular, ACED maximizes the Expected Information Gain (EIG) on flexible choices of causal quantities of interest (e.g., causal structure, specific causal effects) directly, bypassing the need for computing intermediate posteriors in the experimental sequence.
Leveraging a variational lower bound estimator for the EIG, ACED trains an amortized policy network that can be executed rapidly during deployment. 
We present numerical results demonstrating ACED's effectiveness on synthetic datasets with both linear and nonlinear structural causal models, as well as on in-silico single-cell gene expression datasets.",ICLR.cc/2025/Conference,5.0,False,0.8349,intervention centric that identifies causal mechanisms active perturbation learning experiments molecular property prediction and robotics tasks improvement intervention generalization while achieving state the art disentanglement scores this bridges causal inference self supervised learning principled intervention,interventions are essential for causal discovery and causal reasoning adaptive causal experimental aced bayesian sequential for learning policy capable generating non myopic interventions that incorporate the effect future experiments leveraging variational lower bound estimator for the eig aced trains amortized policy network that can executed rapidly during deployment,2025-08-26T00:59:30.192029
97,"*""Neural Sheaf Diffusion for Heterogeneous Graph Representation""*","Existing graph representation methods struggle with complex heterogeneous relations common in real-world networks. We introduce neural sheaf diffusion, a framework that models relations as vector bundles (sheaves) over graphs. Our approach learns edge-specific linear transformations (restriction maps) that respect the semantic type of each connection while maintaining efficient message passing. Theoretical contributions include universal approximation guarantees and spectral stability bounds. Evaluation on biomedical knowledge graphs and social networks shows 20-30% improvement in link prediction and node classification for rare relation types compared to conventional graph networks. The learned sheaf structure provides interpretable visualization of how different relation types transform information flow, offering new insights into complex network phenomena.",ICLR,representation learning,deepseek-ai/DeepSeek-V3-0324,True,2274,Explanations of GNN on Evolving Graphs via Axiomatic  Layer edges,"Graphs are ubiquitous in social networks, chemical molecules, and financial data, where Graph Neural Networks (GNNs) achieve superior predictive accuracy. Graphs can be
evolving, while understanding how GNN predictions respond to the evolution provides significant insight and trust. 
We explore the problem of explaining evolving GNN predictions due to continuously changing edge weights.
We introduce a layer edge-based explanation to balance
explanation fidelity and interpretability.
We propose a novel framework to address the challenges of axiomatic attribution and the entanglement of multiple computational graph paths due to continuous change of edge weights. We first design an axiomatic attribution of the evolution of the model prediction to message flows, then develop Shapley value to fairly map message flow contributions to layer edges.
We formulate a novel optimization problem to find the critical layer edges based on KL-divergence minimization. Extensive experiments on eight datasets for node classification, link prediction, and graph classification tasks with evolving graphs demonstrate the better fidelity and interpretability of the proposed method over the baseline methods. The code is available at https://github.com/yazhengliu/Axiomatic-Layer-Edges/tree/main.",ICLR.cc/2025/Conference,6.0,True,0.8442,existing graph representation methods struggle complex heterogeneous relations common real world networks neural sheaf diffusion that models relations vector bundles sheaves over graphs our learns edge specific linear transformations restriction maps that respect the semantic type each connection while maintaining efficient message passing evaluation biomedical knowledge graphs and social networks shows improvement link prediction and node classification for rare relation types compared conventional graph networks the learned sheaf structure provides interpretable visualization how different relation types transform information flow offering insights into complex network phenomena,graphs are ubiquitous social networks chemical molecules and financial data where graph neural networks gnns achieve superior predictive layer edge based explanation balance explanation fidelity and interpretability first axiomatic attribution the evolution the prediction message flows then shapley value fairly map message flow contributions layer edges formulate optimization problem find the critical layer edges divergence minimization extensive experiments eight datasets for node classification link prediction and graph classification tasks evolving graphs the better fidelity and interpretability the proposed over the methods,2025-08-26T00:59:30.192030
98,"*""Dynamic-Curvature Manifold Learning with Neural Cartan Geometry""*","Most manifold learning assumes static curvature, limiting applicability to real-world data with varying local geometry. We develop a neural Cartan geometry framework that learns position-dependent curvature through local connection forms. Our architecture combines moving frame methods with parallel transport learning, enabling exact reconstruction of the underlying metric tensor. Theoretical analysis demonstrates consistency guarantees for curvature estimation from noisy samples. Applications in single-cell genomics and cosmology show superior density estimation (30-50% higher likelihood) compared to constant-curvature approaches while maintaining computational tractability. The framework enables curvature-aware interpolation and generation that respects learned geometric constraints, with applications in scientific simulation.",ICLR,representation learning,deepseek-ai/DeepSeek-V3-0324,True,1005,Optimizing Learning for Robust Hyperbolic Deep Learning in Computer Vision,"Hyperbolic deep learning has become a growing research direction in computer vision for the unique properties afforded by the alternate embedding space. The negative curvature and exponentially growing distance metric provide a natural framework for capturing hierarchical relationships between datapoints and allowing for finer separability between their embeddings. However, these methods are still computationally expensive and prone to instability, especially when attempting to learn the negative curvature that best suits the task and the  data. Current Riemannian optimizers do not account for changes in the manifold which greatly harms performance and forces lower learning rates to minimize projection errors. Our paper focuses on improving stability for curvature learning by introducing an improved schema for popular learning algorithms and providing a novel normalization approach to constrain embeddings within the variable representative radius of the manifold. Additionally, we introduce a novel formulation for Riemannian AdamW, and alternative hybrid encoder techniques and foundational formulations for current convolutional hyperbolic operations, greatly reducing the computational penalty of the hyperbolic embedding space. Our approach demonstrates consistent performance improvements across direct classification, generation, and hierarchical metric learning tasks while allowing for larger hyperbolic models.",ICLR.cc/2025/Conference,4.4,False,0.8152,most manifold learning assumes static curvature limiting applicability real world data varying local geometry neural cartan geometry that learns position dependent curvature local connection forms the enables curvature aware interpolation and generation that respects learned geometric constraints applications scientific simulation,hyperbolic deep learning has become growing direction computer vision for the unique properties afforded the alternate embedding space current riemannian optimizers not account for changes the manifold which greatly harms and forces lower learning rates minimize projection errors our focuses improving stability for curvature learning introducing improved schema for popular learning algorithms and providing normalization constrain embeddings within the variable representative radius the manifold additionally formulation for riemannian adamw and alternative hybrid encoder techniques and foundational formulations for current convolutional hyperbolic operations greatly reducing the computational penalty the hyperbolic embedding space our demonstrates consistent improvements across direct classification generation and hierarchical learning tasks while allowing for larger hyperbolic models,2025-08-26T00:59:30.192031
99,"*""Bayesian Topological Learning for Robust Representation""*","Traditional representation learning often ignores topological features critical for generalization. We propose Bayesian topological learning, where representations are optimized to preserve probabilistically defined topological signatures. Our approach combines persistent homology with variational inference, learning distributions over embedding spaces that maintain desired connectivity patterns. Theoretical contributions include topological generalization bounds and efficient approximation schemes for differentiable topological loss computation. Experiments on medical imaging and sensor networks demonstrate 25-40% higher robustness to adversarial perturbations compared to standard approaches while maintaining performance on clean data. The framework provides calibrated uncertainty estimates about topological features, enabling reliable deployment in safety-critical applications. This work establishes topology as a first-class citizen in probabilistic representation learning.",ICLR,representation learning,deepseek-ai/DeepSeek-V3-0324,True,4452,ToRL: Topology-preserving Representation Learning Of Object Deformations From Images,"Representation learning of object deformations from images has been a long-standing challenge in various image or video analysis tasks. Existing deep neural networks typically focus on visual features (e.g., intensity and texture), but they often fail to capture the underlying geometric and topological structures of objects. This limitation becomes especially critical in areas, such as medical imaging and 3D modeling, where maintaining the structural integrity of objects is essential for accuracy and generalization across diverse datasets. In this paper, we introduce ToRL, a novel *Topology-preserving Representation Learning* model that, for the first time, offers an explicit mechanism for modeling intricate object topology in the latent feature space. We develop a comprehensive learning framework that captures object deformations via learned transformation groups in the latent space. Each layer of our network's decoder is carefully designed with an integrated smooth composition module, ensuring that topological properties are preserved throughout the learning process. Moreover, in contrast to a few related works that rely on a reference image to predict object deformations during inference, our approach eliminates this impractical requirement. To validate ToRL's effectiveness, we conduct extensive multi-class classification experiments across a wide range of datasets, including synthetic 2D images, real 3D brain magnetic resonance imaging (MRI) scans, real 3D adrenal computed tomography (CT) shapes, and \textcolor{blue}{real 2D facial expression images}. Experimental results demonstrate that ToRL outperforms state-of-the-art methods, setting a new way to enforce topological consistency in representation learning. Our code is available at - https://anonymous.4open.science/r/ToRL-44BF/",ICLR.cc/2025/Conference,5.5,False,0.8643,traditional representation learning often ignores topological features critical for generalization our combines persistent homology variational inference learning distributions over embedding spaces that maintain desired connectivity patterns experiments medical imaging and sensor networks higher robustness adversarial perturbations compared standard approaches while maintaining clean data this establishes topology first class citizen probabilistic representation learning,representation learning object deformations from images has been long standing challenge various image video analysis tasks existing deep neural networks focus visual features this torl topology preserving representation learning that for the first time offers explicit mechanism for modeling intricate object topology the latent feature space comprehensive learning that captures object deformations learned transformation groups the latent space each layer our network decoder carefully designed integrated smooth composition module ensuring that topological properties are preserved throughout the learning process torl effectiveness conduct extensive multi class classification experiments across wide range datasets including synthetic images real brain magnetic resonance imaging mri scans real adrenal computed tomography shapes and textcolor blue real facial expression images experimental that torl outperforms state the art methods setting way enforce topological consistency representation learning,2025-08-26T00:59:30.192033
