ai_index,ai_title,ai_abstract,ai_conference,ai_domain,ai_model,match_found,human_index,human_title,human_abstract,human_venue,human_overall_score,human_accepted,similarity_score,ai_processed_text,human_processed_text,generated_at
77,Multi-Objective Reinforcement Learning with Preference-Conditioned Policy Blending,"Real-world reinforcement learning (RL) problems often involve optimizing multiple, potentially conflicting objectives (e.g., reward, safety, energy efficiency). Existing Multi-Objective RL (MORL) methods struggle with eliciting user preferences, handling non-stationary preferences, or generating a diverse set of Pareto-optimal policies. We propose Multi-Objective RL with Preference-Conditioned Policy Blending (MORL-PCPB), a novel framework that learns a continuous spectrum of Pareto-optimal policies and adaptively blends them based on user preferences. MORL-PCPB trains a set of specialized policies, each optimized for a specific objective, and a separate ""blending network"" that learns to combine these policies based on a user-specified preference vector (e.g., a weight vector for objectives). This blending network is trained to ensure smooth transitions across the Pareto front and to be robust to noisy preference inputs. Experiments on diverse MORL benchmarks (e.g., deep-sea treasure, robotic navigation with safety constraints) demonstrate MORL-PCPB efficiently generates optimal trade-offs and adapts dynamically to changing preferences, offering a practical solution for real-world MORL.",ICLR,deep learning,gemini-2.5-flash-preview-05-20,True,6385,Customizing Reinforcement Learning Agent with Multi-Objective Preference Control,"Practical reinforcement learning (RL) usually requires agents to be optimized for multiple potentially conflicting criteria, e.g. speed vs. safety. 
Although Multi-Objective RL (MORL) algorithms have been studied in previous works, their trained agents often lack precise controllability of the delicate trade-off among multiple objectives. Hence, the resulting agent is not versatile in aligning with customized requests from different users. 
To bridge the gap, we develop ``Preference control (PC) RL'', which aims to train a meta-policy that takes user preference as input controlling the generation of a trajectory on the Pareto frontier adhering to the preference. To this end, we train a preference-conditioned meta-policy by our proposed preference-regularized MORL algorithm. The achieved meta-policy performs as a multi-objective optimizer that can produce user-desired solutions on the Pareto frontier. The proposed algorithm is analyzed and its convergence and controllability are theoretically justified. 
Experiments from discrete toy examples to higher-dimension robotic control tasks and experiments with more than two objectives are conducted to show its performance.  In these experiments, PCRL-trained policies show significantly better controllability than existing approaches and can generate Pareto optimal solutions with better diversity and utilities.",ICLR.cc/2025/Conference,5.75,False,0.8805,real world reinforcement learning problems often involve optimizing multiple potentially conflicting objectives this blending network trained ensure smooth transitions across the pareto front and robust noisy preference inputs,practical reinforcement learning usually requires agents optimized for multiple potentially conflicting criteria bridge the gap preference control which aims train meta policy that takes user preference input controlling the generation trajectory the pareto frontier adhering the preference,2025-08-26T02:23:21.431105
78,Cross-Domain Few-Shot Learning with Adversarial Feature Regularization,"Few-shot learning (FSL) aims to classify new classes with minimal labeled examples. Cross-domain FSL (CD-FSL), where the source and target domains differ significantly, is substantially more challenging due to domain shift. Standard FSL methods often overfit to source domain characteristics and fail to generalize. We propose Cross-Domain Few-Shot Learning with Adversarial Feature Regularization (CD-AFR), a novel framework for robust CD-FSL. CD-AFR employs an adversarial training scheme to learn domain-invariant, yet discriminative, feature representations. A feature extractor is trained to confuse a domain discriminator while simultaneously optimizing for few-shot classification on the source meta-tasks. Crucially, we introduce a regularization term that encourages the learned features to be robust to small adversarial perturbations, enhancing their generalizability across domains. Experiments on diverse CD-FSL benchmarks (e.g., EuroSAT to ChestX, miniImageNet to CUB) demonstrate CD-AFR significantly outperforms existing methods, achieving superior accuracy and transferability in challenging cross-domain few-shot scenarios.",ICLR,deep learning,gemini-2.5-flash-preview-05-20,True,7800,Adapting Informative Structures for Cross-Domain Few-Shot Segmentation,"Cross-domain few-shot segmentation (CD-FSS) aims to segment objects of novel classes under domain shifts, using only a few mask-annotated support samples. However, directly applying pretrained CD-FSS models to unseen domains is often suboptimal due to their limited coverage of domain diversity by fixed parameters trained on source domains. Moreover, simply adjusting hand-selected model parameters, such as test-time training, typically neglects the distinct domain gaps and characteristics of target domains. To address these issues, we propose adapting informative model structures for target domains by learning domain characteristics from few-shot labeled support samples during inference. Specifically, we first adaptively identify domain-specific model structures by measuring parameter importance using a novel structure Fisher score in a data-dependent manner. Then, we progressively train the selected informative model structures with hierarchically constructed training samples, progressing from fewer to more support shots. Our method selectively and gradually adapts the model to target domains, optimizing model adaptation, minimizing overfitting risks, and maximizing the use of limited support data. The resulting Informative Structure Adaptation (ISA) method effectively addresses domain shifts and equips existing few-shot segmentation models with flexible adaptation capabilities for new domains, eliminating the need to redesign or retrain CD-FSS models on base data. Extensive experiments validate the effectiveness of our method, demonstrating superior performance across multiple CD-FSS benchmarks.",ICLR.cc/2025/Conference,4.833333333333333,nan,0.8763,few shot learning fsl aims classify classes minimal labeled examples cross domain fsl fsl where the source and target domains differ more challenging due domain shift standard fsl methods often overfit source domain characteristics and fail generalize cross domain few shot learning adversarial feature regularization afr for robust fsl afr employs adversarial training scheme learn domain invariant yet discriminative feature representations feature extractor trained confuse domain discriminator while simultaneously optimizing for few shot classification the source meta tasks eurosat chestx miniimagenet cub afr outperforms existing methods achieving superior and transferability challenging cross domain few shot scenarios,cross domain few shot segmentation fss aims segment objects classes under domain shifts only few mask annotated support samples however directly applying pretrained fss models unseen domains often suboptimal due their limited coverage domain diversity fixed parameters trained source domains moreover simply adjusting hand selected parameters such test time training neglects the distinct domain gaps and characteristics target domains address these issues adapting informative structures for target domains learning domain characteristics from few shot labeled support samples during inference the resulting informative structure adaptation isa addresses domain shifts and equips existing few shot segmentation models flexible adaptation capabilities for domains eliminating the need redesign retrain fss models base data,2025-08-26T02:23:21.431111
79,Learning Differentiable Optimizers for Efficient Neural Network Training,"The choice of optimizer (e.g., Adam, SGD) significantly impacts the efficiency and performance of deep neural network training. Hand-crafting optimizers is an arduous process, and existing learned optimizers often struggle with generalization to new tasks or network architectures. We propose Learning Differentiable Optimizers (LDO), a novel framework that meta-learns an optimizer which is itself a differentiable neural network. LDO trains an LSTM-based optimizer network to output update rules for the parameters of a ""learner"" neural network. This optimizer learns to adapt its update rules based on the historical gradients and previous updates of the learner network, effectively learning meta-parameters that are optimized for faster convergence and better generalization. Crucially, our optimizer is fully differentiable, allowing for efficient end-to-end meta-training. Experiments on diverse learning tasks (e.g., image classification on CIFAR, simple meta-learning benchmarks) demonstrate LDO discovers optimizers that converge faster and achieve better generalization than hand-tuned optimizers, showcasing the potential for automated and adaptive optimization.",ICLR,deep learning,gemini-2.5-flash-preview-05-20,True,1248,Narrowing the Focus: Learned Optimizers for Pretrained Models,"In modern deep learning, the models are learned by applying gradient updates using an optimizer, which transforms the updates based on various statistics. Optimizers are often hand-designed and tuning their hyperparameters is a big part of the training process. Learned optimizers have shown some initial promise, but are generally unsuccessful as a general optimization mechanism applicable to every problem. In this work we explore a different direction: instead of learning general optimizers, we instead specialize them to a specific training environment. We propose a novel optimizer technique that learns a layer-specific linear combination of update directions provided by a set of base optimizers, effectively adapting its strategy to the specific model and dataset. When evaluated on image classification tasks, this specialized optimizer significantly outperforms both traditional off-the-shelf methods such as Adam, as well as existing general learned optimizers. Moreover, it demonstrates robust generalization with respect to model initialization, evaluating on unseen datasets, and training durations beyond its meta-training horizon.",ICLR.cc/2025/Conference,4.5,False,0.8431,adam sgd impacts the efficiency and deep neural network training hand crafting optimizers arduous process and existing learned optimizers often struggle generalization tasks network architectures learning differentiable optimizers ldo that meta learns optimizer which itself differentiable neural network ldo trains lstm based optimizer network output update rules for the parameters learner neural network this optimizer learns adapt its update rules the historical gradients and previous updates the learner network learning meta parameters that are optimized for faster convergence and better generalization experiments diverse learning tasks image classification cifar simple meta learning benchmarks ldo discovers optimizers that converge faster and achieve better generalization than hand tuned optimizers showcasing the potential for automated and adaptive optimization,modern deep learning the models are learned applying gradient updates optimizer which transforms the updates various statistics learned optimizers have shown some initial promise but are unsuccessful general optimization mechanism applicable every problem this different direction instead learning general optimizers instead specialize them specific training environment when evaluated image classification tasks this specialized optimizer outperforms both traditional off the shelf methods such adam well existing general learned optimizers,2025-08-26T02:23:21.431114
80,Certified Robustness against Stochastic Perturbations for Medical Image Diagnosis,"Medical AI systems require not only high accuracy but also strong guarantees of reliability, especially against uncertainties inherent in real-world clinical data, such as noise from different scanners or acquisition protocols (stochastic perturbations). Standard adversarial robustness focuses on worst-case deterministic attacks. We propose a framework for Certified Robustness against Stochastic Perturbations (CR-SP) specifically for medical image diagnosis. Our approach leverages a novel extension of randomized smoothing tailored to certify robustness against random noise distributions (e.g., Gaussian noise, speckle noise) rather than adversarial ones. We derive tight certified lower bounds on accuracy for a given noise variance, providing a probabilistic guarantee that the model's prediction remains consistent under stochastic shifts. Experiments on medical imaging datasets (e.g., chest X-rays for disease classification, retinal OCT scans for pathology detection) demonstrate CR-SP achieves meaningful certified accuracy under realistic noise models, offering a crucial step towards trustworthy and robust AI for healthcare.",ICLR,deep learning,gemini-2.5-flash-preview-05-20,True,8070,Robust Representation Consistency Model via Contrastive Denoising,"Robustness is essential for deep neural networks, especially in security-sensitive applications. To this end, randomized smoothing provides theoretical guarantees for certifying robustness against adversarial perturbations. Recently, diffusion models have been successfully employed for randomized smoothing to purify noise-perturbed samples before making predictions with a standard classifier. While these methods excel at small perturbation radii, they struggle with larger perturbations and incur a significant computational overhead during inference compared to classical methods. To address this, we reformulate the generative modeling task along the diffusion trajectories in pixel space as a discriminative task in the latent space. Specifically, we use instance discrimination to achieve consistent representations along the trajectories by aligning temporally adjacent points. After fine-tuning based on the learned representations, our model enables implicit denoising-then-classification via a single prediction, substantially reducing inference costs. We conduct extensive experiments on various datasets and achieve state-of-the-art performance with minimal computation budget during inference. For example, our method outperforms the certified accuracy of diffusion-based methods on ImageNet across all perturbation radii by 5.3\% on average, with up to 11.6\% at larger radii, while reducing inference costs by 85x on average.",ICLR.cc/2025/Conference,6.75,True,0.8709,standard adversarial robustness focuses worst case deterministic attacks for certified robustness against stochastic perturbations for medical image diagnosis our leverages extension randomized smoothing tailored certify robustness against random noise distributions derive tight certified lower bounds for given noise variance providing probabilistic guarantee that the model prediction remains consistent under stochastic shifts,robustness essential for deep neural networks security sensitive applications this end randomized smoothing provides theoretical guarantees for certifying robustness against adversarial perturbations,2025-08-26T02:23:21.431117
81,Disentangled Representation Learning for Counterfactual Explanations in Fairness,"Explaining algorithmic fairness is challenging; current methods often identify biased features but rarely suggest actionable recourse or counterfactual interventions. We propose Disentangled Representation Learning for Counterfactual Explanations in Fairness (DCRL-CFE), a novel framework that provides interpretable counterfactual explanations for unfair decisions. DCRL-CFE learns a disentangled latent space where sensitive attributes (e.g., gender, race) are separated from non-sensitive, actionable features (e.g., education, experience). We then leverage this disentanglement to generate minimal, actionable counterfactuals: ""What is the smallest change in non-sensitive features that would alter an unfair decision, while keeping sensitive attributes fixed?"" This allows stakeholders to understand how to change an outcome without reinforcing stereotypes. Experiments on fairness benchmarks (e.g., Adult income, COMPAS recidivism) demonstrate DCRL-CFE generates more intuitive, actionable, and fair counterfactual explanations than existing methods, offering a principled way to audit and mitigate algorithmic bias.",ICLR,deep learning,gemini-2.5-flash-preview-05-20,True,5254,Towards counterfactual fairness through auxiliary variables,"The challenge of balancing fairness and predictive accuracy in machine learning models, especially when sensitive attributes such as race, gender, or age are considered, has motivated substantial research in recent years. Counterfactual fairness ensures that predictions remain consistent across counterfactual variations of sensitive attributes, which is a crucial concept in addressing societal biases. 
However, existing counterfactual fairness approaches usually overlook intrinsic information about sensitive features, limiting their ability to achieve fairness while simultaneously maintaining performance. To tackle this challenge, we introduce EXOgenous Causal reasoning (EXOC), a novel causal reasoning framework motivated by exogenous variables. It leverages auxiliary variables to uncover intrinsic properties that give rise to sensitive attributes. Our framework explicitly defines an auxiliary node and a control node that contribute to counterfactual fairness and control the information flow within the model. Our evaluation, conducted on synthetic and real-world datasets, validates EXOC's superiority, showing that it outperforms state-of-the-art approaches in achieving counterfactual fairness without sacrificing accuracy. Our code is available at https://github.com/CASE-Lab-UMD/counterfactual_fairness_2025.",ICLR.cc/2025/Conference,6.0,True,0.8622,explaining algorithmic fairness challenging current methods often identify biased features but rarely suggest actionable recourse counterfactual interventions disentangled representation learning for counterfactual explanations fairness dcrl cfe that provides interpretable counterfactual explanations for unfair decisions experiments fairness benchmarks,the challenge balancing fairness and predictive machine learning models when sensitive attributes such race gender age are considered has motivated substantial recent years counterfactual fairness ensures that predictions remain consistent across counterfactual variations sensitive attributes which crucial concept addressing societal biases however existing counterfactual fairness approaches usually overlook intrinsic information about sensitive features limiting their ability achieve fairness while simultaneously maintaining tackle this challenge exogenous causal reasoning exoc causal reasoning motivated exogenous variables our explicitly defines auxiliary node and control node that contribute counterfactual fairness and control the information flow within the our evaluation conducted synthetic and real world datasets validates exoc superiority showing that outperforms state the art approaches achieving counterfactual fairness sacrificing,2025-08-26T02:23:21.431124
82,Memory-Augmented Graph Neural Networks for Long-Term Dependency in Graph Sequences,"Processing sequences of graphs (e.g., dynamic social networks, evolving molecular structures, video scene graphs) where long-term dependencies are critical poses a significant challenge for existing Graph Neural Networks (GNNs). Standard GNNs often lack explicit memory mechanisms, struggling to aggregate information over extended temporal horizons. We propose Memory-Augmented Graph Neural Networks (MA-GNN), a novel architecture for modeling long-term dependencies in graph sequences. MA-GNN integrates an external, differentiable memory module that stores and retrieves relevant information from past graph states. This memory is dynamically updated and queried using attention mechanisms based on the current graph's features and topology, allowing the model to selectively recall crucial historical context. Experiments on dynamic graph tasks (e.g., future link prediction in social networks, traffic flow forecasting) demonstrate MA-GNN significantly outperforms recurrent GNNs and other sequence models, capturing long-range temporal and structural dependencies more effectively and achieving superior predictive performance.",ICLR,deep learning,gemini-2.5-flash-preview-05-20,True,7813,When Graph Neural Networks Meet Dynamic Mode Decomposition,"Graph Neural Networks (GNNs) have emerged as fundamental tools for a wide range of prediction tasks on graph-structured data. Recent studies have drawn analogies between GNN feature propagation and diffusion processes, which can be interpreted as dynamical systems. In this paper, we delve deeper into this perspective by connecting the dynamics in GNNs to modern Koopman theory and its numerical method, Dynamic Mode Decomposition (DMD). We illustrate how DMD can estimate a low-rank, finite-dimensional linear operator based on multiple states of the system, effectively approximating potential nonlinear interactions between nodes in the graph. This approach allows us to capture complex dynamics within the graph accurately and efficiently. We theoretically establish a connection between the DMD-estimated operator and the original dynamic operator between system states. Building upon this foundation, we introduce a family of DMD-GNN models that effectively leverage the low-rank eigenfunctions provided by the DMD algorithm. We further discuss the potential of enhancing our approach by incorporating domain-specific constraints such as symmetry into the DMD computation, allowing the corresponding GNN models to respect known physical properties of the underlying system. Our work paves the path for applying advanced dynamical system analysis tools via GNNs. We validate our approach through extensive experiments on various learning tasks, including directed graphs, large-scale graphs, long-range interactions, and spatial-temporal graphs. We also empirically verify that our proposed models can serve as powerful encoders for link prediction tasks. The results demonstrate that our DMD-enhanced GNNs achieve state-of-the-art performance, highlighting the effectiveness of integrating DMD into GNN frameworks.",ICLR.cc/2025/Conference,6.6,True,0.8668,processing sequences graphs dynamic social networks evolving molecular structures video scene graphs where long term dependencies are critical poses significant challenge for existing graph neural networks gnns memory augmented graph neural networks gnn for modeling long term dependencies graph sequences this memory dynamically updated and queried attention mechanisms the current graph features and topology allowing the selectively crucial historical context future link prediction social networks traffic flow forecasting gnn outperforms recurrent gnns and other sequence models capturing long range temporal and structural dependencies more and achieving superior predictive,graph neural networks gnns have emerged fundamental tools for wide range prediction tasks graph structured data recent studies have drawn analogies between gnn feature propagation and diffusion processes which can interpreted dynamical systems our extensive experiments various learning tasks including directed graphs large scale graphs long range interactions and spatial temporal graphs also empirically verify that our proposed models can serve powerful encoders for link prediction tasks,2025-08-26T02:23:21.431127
83,Self-Supervised Learning with Latent Causal Discovery for Generalizable Reinforcement Learning,"Reinforcement Learning (RL) agents often struggle with generalization to new environments or tasks, frequently learning spurious correlations instead of generalizable causal mechanisms. Learning intrinsic causal factors from observations could enhance robustness. We propose Self-Supervised Learning with Latent Causal Discovery (SS-LCD) for more generalizable RL. SS-LCD pre-trains an encoder on diverse observational data using self-supervised objectives (e.g., contrastive learning, masked prediction) to learn a disentangled latent space. Crucially, a differentiable causal discovery module operates in this latent space, inferring a graph of causal relationships between latent factors. This causal graph is then used to regularize the RL agent's policy learning, encouraging it to focus on interventions on causal factors rather than spurious correlations. Experiments on diverse simulated environments (e.g., variations of Atari games, robotic control with distractors) demonstrate SS-LCD significantly improves the generalization capability and robustness of RL agents to environmental changes.",ICLR,deep learning,gemini-2.5-flash-preview-05-20,True,3328,Modeling Unseen Environments with Language-guided Composable Causal Components in Reinforcement Learning,"Generalization in reinforcement learning (RL) remains a significant challenge, especially when agents encounter novel environments with unseen dynamics. Drawing inspiration from human compositional reasoning—where known components are reconfigured to handle new situations—we introduce World Modeling with Compositional Causal Components (WM3C). This novel framework enhances RL generalization by learning and leveraging compositional causal components. Unlike previous approaches focusing on invariant representation learning or meta-learning, WM3C identifies and utilizes causal dynamics among composable elements, facilitating robust adaptation to new tasks. Our approach integrates language as a compositional modality to decompose the latent space into meaningful components and provides theoretical guarantees for their unique identification under mild assumptions. Our practical implementation uses a masked autoencoder with mutual information constraints and adaptive sparsity regularization to capture high-level semantic information and effectively disentangle transition dynamics. Experiments on numerical simulations and real-world robotic manipulation tasks demonstrate that WM3C significantly outperforms existing methods in identifying latent processes, improving policy learning, and generalizing to unseen tasks.",ICLR.cc/2025/Conference,6.0,True,0.8463,reinforcement learning agents often struggle generalization environments tasks frequently learning spurious correlations instead generalizable causal mechanisms learning intrinsic causal factors from observations could enhance robustness self supervised learning latent causal discovery lcd for more generalizable variations atari games robotic control distractors lcd improves the generalization capability and robustness agents environmental changes,generalization reinforcement learning remains significant challenge when agents encounter environments unseen dynamics this enhances generalization learning and leveraging compositional causal components unlike previous approaches focusing invariant representation learning meta learning wm3c identifies and utilizes causal dynamics among composable elements facilitating robust adaptation tasks our integrates language compositional modality decompose the latent space into meaningful components and provides theoretical guarantees for their unique identification under mild assumptions our practical implementation uses masked autoencoder mutual information constraints and adaptive sparsity regularization capture high level semantic information and disentangle transition dynamics,2025-08-26T02:23:21.431132
84,Neural Operator Learning for Inverse Problems in Geophysics,"Solving inverse problems in geophysics, such as seismic imaging or subsurface parameter estimation, is computationally expensive and critical for resource exploration and hazard assessment. Traditional methods rely on iterative solvers that are slow and require extensive domain expertise. Deep learning, particularly Neural Operators, offers a promising alternative by directly learning the mapping between infinite-dimensional function spaces. We propose a Neural Operator Learning framework for Inverse Problems in Geophysics (NO-IPG). Our approach trains a physics-informed neural operator to directly map observational data (e.g., seismograms, gravity measurements) to underlying geophysical properties (e.g., velocity models, density distributions). The operator is regularized by the known forward physics model, ensuring consistency with physical laws. Experiments on seismic inversion and groundwater flow modeling demonstrate NO-IPG achieves superior reconstruction accuracy and orders-of-magnitude faster inference compared to conventional iterative inverse solvers, accelerating scientific discovery in geosciences.",ICLR,deep learning,gemini-2.5-flash-preview-05-20,True,9299,Robust Latent Neural Operators for a Family of Systems with Sparse Observations,"Neural operator methods have achieved significant success in the efficient simulation and inverse problems of complex systems by learning a mapping between two infinite-dimensional Banach spaces. However, existing methods still exhibit room for optimization in terms of robustness and modeling accuracy. Specifically, existing methods are characterized by sensitivity to noise and a tendency to overlook the importance of sparse observations. Therefore, we propose a robust latent neural operator based on the variational autoencoder framework. In this method, an encoder based on recurrent neural networks effectively extracts sequential information and dynamical characteristics embedded in sparse observations. Subsequently, a neural operator in latent space and a decoder facilitate the modelling of the original system. Additionally, for certain higher-dimensional systems, opting for a lower-dimensional latent space can reduce task complexity while still maintaining satisfactory modeling performance. We conduct experiments across several representative systems, and the results validate that our method achieves superior modeling accuracy and enhanced robustness compared to the state of the art baseline approaches.",ICLR.cc/2025/Conference,5.0,nan,0.8423,traditional methods rely iterative solvers that are slow and require extensive domain expertise deep learning neural operators offers promising alternative directly learning the mapping between infinite dimensional function spaces neural operator learning for inverse problems geophysics ipg our trains physics informed neural operator directly map observational data,neural operator methods have achieved significant success the efficient simulation and inverse problems complex systems learning mapping between two infinite dimensional banach spaces however existing methods still exhibit room for optimization terms robustness and modeling therefore robust latent neural operator the variational autoencoder this encoder recurrent neural networks extracts sequential information and dynamical characteristics embedded sparse observations subsequently neural operator latent space and decoder facilitate the modelling the original conduct experiments across several representative systems and the that our achieves superior modeling and enhanced robustness compared the state the art approaches,2025-08-26T02:23:21.431137
85,Privacy-Preserving Continual Learning via Decentralized Federated Knowledge Distillation,"Continual learning (CL) in privacy-sensitive scenarios, such as healthcare or finance, presents unique challenges, as models must learn from new data streams without forgetting old knowledge, all while preserving data privacy. Federated learning (FL) is a promising approach, but direct parameter sharing can still leak information. We propose Privacy-Preserving Continual Learning via Decentralized Federated Knowledge Distillation (PCL-DFKD), a novel framework that enables lifelong learning across decentralized clients with strong privacy guarantees. PCL-DFKD uses a teacher-student knowledge distillation approach, where clients only share ""soft labels"" or logits derived from their local models, rather than raw data or gradients. A decentralized aggregation mechanism allows clients to distill knowledge from each other's soft labels, preserving privacy while enabling knowledge transfer and preventing catastrophic forgetting of old tasks. Experiments on various sequential task learning benchmarks (e.g., Split CIFAR-100, EMNIST) demonstrate PCL-DFKD achieves competitive CL performance with significantly enhanced privacy compared to existing FL and CL methods.",ICLR,deep learning,gemini-2.5-flash-preview-05-20,True,1668,pMixFed: Mixing up model coefficients for Efficient Personalized Federated Learning,"Federated Learning  enables decentralized collaborative learning of machine learning models which presents challenges such as data privacy  and client drift for heterogeneous data. Traditional FL methods offer strong generalization but lack personalized solutions for non-IID data. Personalized federated learning (PFL) addresses   data heterogeneity by tackling these issues through balancing generalization and personalization level. It, however, still faces challenges such as optimal model partitioning and catastrophic forgetting that reduce quality and accuracy of both local and global models. To address these challenges,  we propose ``pMixFed'', a dynamic, layer-wise PFL approach integrating mixup between shared global and personalized local models. We develop adaptive partitioning between shared and personalized layers of the model,  gradual transition of personalization to allow seamless adaptation of local clients, improved generalization across clients, and mitigation of catastrophic forgetting. We provide theoretical analysis of pMixFed. Further, we conduct extensive experiments to demonstrate   its superior performance compared with the existing PFL methods. Empirical results hows faster training, increased robustness, and improved handling of  heterogeneity when using pMixFed as compared with the state-of-the-art PFL models.",ICLR.cc/2025/Conference,2.0,nan,0.8771,continual learning privacy sensitive scenarios such healthcare finance presents unique challenges models must learn from data streams forgetting old knowledge all while preserving data privacy federated learning promising but direct parameter sharing can still leak information privacy preserving continual learning decentralized federated knowledge distillation pcl dfkd that enables lifelong learning across decentralized clients strong privacy guarantees pcl dfkd uses teacher student knowledge distillation where clients only share soft labels logits derived from their local models rather than raw data gradients decentralized aggregation mechanism allows clients distill knowledge from each other soft labels preserving privacy while enabling knowledge transfer and preventing catastrophic forgetting old tasks experiments various sequential task learning benchmarks,federated learning enables decentralized collaborative learning machine learning models which presents challenges such data privacy and client drift for heterogeneous data personalized federated learning pfl addresses data heterogeneity tackling these issues balancing generalization and personalization level adaptive partitioning between shared and personalized layers the gradual transition personalization allow seamless adaptation local clients improved generalization across clients and mitigation catastrophic forgetting,2025-08-26T02:23:21.431140
86,Causal Attention for Interpretable and Robust Prediction in Tabular Data,"Deep learning for tabular data often struggles with interpretability and robustness, frequently relying on spurious correlations rather than true causal links. Standard attention mechanisms can highlight important features but don't explain *why* they are important causally. We propose Causal Attention (CA), a novel mechanism for interpretable and robust prediction in tabular data. CA learns attention weights that correspond to the causal influence of features on the prediction. This is achieved by regularizing the attention mechanism using a differentiable proxy for causal effects, derived from techniques like back-door adjustment or instrumental variables. The model is encouraged to attend to features that are causally related to the outcome, rather than mere correlates. Experiments on diverse tabular datasets (e.g., credit risk, medical diagnosis) demonstrate CA leads to more robust predictions under interventions and provides more trustworthy explanations compared to standard attention models, highlighting genuine causal drivers of decisions.",ICLR,deep learning,gemini-2.5-flash-preview-05-20,True,215,MaskTab: Masked Tabular Data Modeling for Learning with Missing Features,"Tabular machine learning has garnered increasing attention due to its practical value. Unlike the complete and standardized data often assumed in academia, tabular data primarily originates from industrial contexts and usually faces the issue of incomplete data samples, i.e., some features of a sample may be unpredictably missing. In this work, we introduce MaskTab, a masked tabular data modeling framework designed to facilitate model learning despite missing features. Instead of pursuing to accurately restore missing features like existing imputation methods, we jointly approach missing feature modeling and downstream tasks (e.g., classification) with a unified objective. Concretely, we propose to randomly drop out some solid features during training, equipped with a missing-related masked attention mechanism, to help the model rely more on trustworthy features when making decisions. Experiments on the very recent industry-grade benchmark, TabReD, suggest that our method surpasses the second DNN-based competitor by a clear margin, demonstrating its effectiveness and robustness in real-world scenarios. We will release the code and the model to facilitate reproduction.",ICLR.cc/2025/Conference,3.25,nan,0.8210,deep learning for tabular data often struggles interpretability and robustness frequently relying spurious correlations rather than true causal links standard attention mechanisms can highlight important features but don explain why they are important causally causal attention mechanism for interpretable and robust prediction tabular data learns attention weights that correspond the causal influence features the prediction this achieved regularizing the attention mechanism differentiable proxy for causal effects derived from techniques like back door adjustment instrumental variables credit risk medical diagnosis leads more robust predictions under interventions and provides more trustworthy explanations compared standard attention models highlighting genuine causal drivers decisions,tabular machine learning has garnered increasing attention due its practical value this masktab masked tabular data modeling designed facilitate learning despite missing features instead pursuing accurately restore missing features like existing imputation methods jointly missing feature modeling and downstream tasks concretely randomly drop out some solid features during training equipped missing related masked attention mechanism help the rely more trustworthy features when making decisions experiments the very recent industry grade tabred suggest that our surpasses the second dnn based competitor clear margin demonstrating its effectiveness and robustness real world scenarios,2025-08-26T02:23:21.431145
87,Multi-Instance Learning with Hierarchical Attention for Weakly Supervised Video Localization,"Weakly supervised video localization, the task of identifying temporal segments of activities in videos given only video-level labels, is challenging due to the temporal ambiguity and the presence of irrelevant segments. Existing methods often rely on handcrafted attention mechanisms or struggle with long, complex videos. We propose Multi-Instance Learning with Hierarchical Attention (MIL-HA) for robust weakly supervised video localization. MIL-HA frames video as a bag of temporal segments (instances) and employs a hierarchical attention network that first identifies salient moments within segments and then aggregates segment-level information to predict the video-level label. Crucially, our hierarchical attention mechanism is end-to-end differentiable and learns to pinpoint the most discriminative segments for each activity. Experiments on standard benchmarks (e.g., THUMOS14, ActivityNet) demonstrate MIL-HA achieves state-of-the-art performance in weakly supervised action localization, effectively handling background noise and precisely identifying activity boundaries with minimal supervision.",ICLR,deep learning,gemini-2.5-flash-preview-05-20,True,8843,Dense Video Object Captioning from Disjoint Supervision,"We propose a new task and model for dense video object captioning -- detecting, tracking and captioning trajectories of objects in a video. This task unifies spatial and temporal localization in video, whilst also requiring fine-grained visual understanding that is best described by natural language. We propose a unified model, and demonstrate how our end-to-end approach is more accurate and temporally coherent than a multi-stage pipeline combining state-of-the-art detection, tracking, and captioning models. Moreover, we propose a training strategy based on a mixture of disjoint tasks, which allows us to leverage diverse, large-scale datasets which supervise different parts of our model. Although each pretraining task only provides weak supervision, they are complementary and, when combined, result in noteworthy zero-shot ability and serve as strong initialization for additional finetuning to further improve accuracy. We carefully design new metrics capturing all components of our task, and show how we can repurpose existing video grounding datasets (e.g. VidSTG and VLN) for our new task. We show that our model improves upon a number of strong baselines for this new task. Furthermore, we can apply our model to the task of spatial grounding, outperforming prior state-of-the-art on VidSTG and VLN, without explicitly training for it. Our code is available at https://github.com/google-research/scenic.",ICLR.cc/2025/Conference,7.5,True,0.8464,weakly supervised video localization the task identifying temporal segments activities videos given only video level labels challenging due the temporal ambiguity and the presence irrelevant segments existing methods often rely handcrafted attention mechanisms struggle long complex videos multi instance learning hierarchical attention mil for robust weakly supervised video localization mil frames video bag temporal segments instances and employs hierarchical attention network that first identifies salient moments within segments and then aggregates segment level information predict the video level label crucially our hierarchical attention mechanism end end differentiable and learns pinpoint the most discriminative segments for each activity thumos14 activitynet mil achieves state the art weakly supervised action localization handling background noise and precisely identifying activity boundaries minimal supervision,this task unifies spatial and temporal localization video whilst also requiring fine grained visual understanding that best described natural language although each pretraining task only provides weak supervision they are complementary and when combined noteworthy zero shot ability and serve strong initialization for additional finetuning further improve,2025-08-26T02:23:21.431152
