ai_index,ai_title,ai_abstract,ai_conference,ai_domain,ai_model,match_found,human_index,human_title,human_abstract,human_venue,human_overall_score,human_accepted,similarity_score,ai_processed_text,human_processed_text,generated_at
89,Amortized Bayesian Model Comparison for Neural Network Architectures,"Choosing the right neural network architecture is a crucial, yet resource-intensive, part of the machine learning pipeline. Bayesian model comparison offers a principled way to perform this selection by approximating the marginal likelihood (or model evidence), but existing methods like nested sampling are computationally prohibitive for deep models. We introduce the Amortized Model Comparison Network (AMCN), a meta-learning approach that learns to rapidly approximate the log marginal likelihood for a given model architecture and dataset. The AMCN is a graph hypernetwork trained on a vast collection of synthetic datasets and their corresponding architecture-evidence pairs, pre-computed offline. Once trained, it can predict the evidence for a new architecture and dataset in a single forward pass, bypassing the need for expensive sampling. Our contributions are: (1) a framework for amortizing Bayesian model comparison for neural networks; (2) the AMCN architecture that maps architecture graphs to evidence scores; and (3) a demonstration of its effectiveness in neural architecture search (NAS), where it serves as a highly efficient and accurate performance predictor, discovering high-performing architectures orders of magnitude faster than traditional NAS methods.",ICLR,deep learning,gemini-2.5-pro,True,7586,Microcanonical Langevin Ensembles: Advancing the Sampling of Bayesian Neural Networks,"Despite recent advances, sampling-based inference for Bayesian Neural Networks (BNNs) remains a significant challenge in probabilistic deep learning. While sampling-based approaches do not require a variational distribution assumption, current state-of-the-art samplers still struggle to navigate the complex and highly multimodal posteriors of BNNs. As a consequence, sampling still requires considerably longer inference times than non-Bayesian methods even for small neural networks, despite recent advances in making software implementations more efficient. Besides the difficulty of finding high-probability regions, the time until samplers provide sufficient exploration of these areas remains unpredictable. To tackle these challenges, we introduce an ensembling approach that leverages strategies from optimization and a recently proposed sampler called Microcanonical Langevin Monte Carlo (MCLMC) for efficient, robust and predictable sampling performance. Compared to approaches based on the state-of-the-art No-U-Turn Sampler, our approach delivers substantial speedups up to an order of magnitude, while maintaining or improving predictive performance and uncertainty quantification across diverse tasks and data modalities. The suggested Microcanonical Langevin Ensembles and modifications to MCLMC additionally enhance the method's predictability in resource requirements, facilitating easier parallelization. All in all, the proposed method offers a promising direction for practical, scalable inference for BNNs.",ICLR.cc/2025/Conference,5.75,True,0.8343,choosing the right neural network crucial yet resource intensive part the machine learning pipeline bayesian comparison offers principled way perform this selection approximating the marginal likelihood evidence but existing methods like nested sampling are computationally prohibitive for deep models the amortized comparison network amcn meta learning that learns rapidly approximate the log marginal likelihood for given and our contributions are for amortizing bayesian comparison for neural networks the amcn that maps graphs evidence scores and demonstration its effectiveness neural search nas where serves highly efficient and accurate predictor discovering high performing architectures orders magnitude faster than traditional nas methods,despite recent advances sampling based inference for bayesian neural networks bnns remains significant challenge probabilistic deep learning consequence sampling still requires longer inference times than non bayesian methods even for small neural networks despite recent advances making software implementations more efficient tackle these challenges ensembling that leverages strategies from optimization and recently proposed sampler called microcanonical langevin monte carlo mclmc for efficient robust and predictable sampling,2025-08-26T00:48:30.451189
90,Unsupervised Learning of 3D-Aware Representations from Single Images via Cross-View Cycle Consistency,"Learning 3D representations from 2D images without explicit 3D supervision is a challenging open problem. We propose Cross-View Cycle Consistency (CVCC), a novel self-supervised framework for learning 3D-aware representations from single, unposed images. Our model learns to decompose an image into a 3D-aware latent representation, which can then be re-rendered from a novel viewpoint. The core of our method lies in a cycle consistency objective: we generate a new view, and then require the model to re-render the original view from this generated image. This forces the latent representation to capture the true underlying 3D structure of the scene, as this is the only information that remains invariant across view changes. Unlike GAN-based approaches, CVCC does not require an adversarial discriminator and is trained with a simple reconstruction loss. Our contributions are: (1) a self-supervised learning objective based on cross-view cycle consistency; (2) an architecture that learns to generate novel views without explicit 3D data or camera poses; and (3) results showing that our learned representations capture rich 3D information, enabling tasks like single-image depth estimation and controllable novel view synthesis on datasets like CelebA and Cats.",ICLR,deep learning,gemini-2.5-pro,True,9186,Position-Query-Based Autoencoders for View Decoupled Cross Point Cloud Reconstruction and a Self-Supervised Learning Framework,"Point cloud learning, especially in a self-supervised way without manual labels, has received emerging attention in both vision and learning communities, with its potential utility in wide areas. Most existing generative approaches for point cloud self-supervised learning focus on recovering masked points from visible ones within a single view. Recognizing that a two-view pre-training paradigm inherently introduces greater diversity and variance, it could thus enable more challenging and informative pre-training. Inspired by this, we explore the potential of two-view learning in this domain. In this paper, we propose Point-PQAE, a cross-reconstruction generative paradigm that first generates two decoupled point clouds/views and then reconstructs one from the other. To achieve this goal, we develop a crop mechanism for point cloud view generation for the first time and further propose a novel positional encoding to represent the 3D relative position between the two decoupled views. The cross-reconstruction significantly increases the difficulty of pre-training compared to self-reconstruction, which enables our method to achieve new state-of-the-art results and surpasses previous single-modal self-reconstruction methods in 3D self-supervised learning by a margin. Specifically, it outperforms self-reconstruction baseline (Point-MAE) 6.5\%, 7.0\%, 6.7\% in three variants of ScanObjectNN with Mlp-Linear evaluation protocol. Source code will be released.",ICLR.cc/2025/Conference,6.2,False,0.8509,learning representations from images explicit supervision challenging open problem cross view cycle consistency cvcc self supervised for learning aware representations from single unposed images this forces the latent representation capture the true underlying structure the scene this the only information that remains invariant across view changes our contributions are self supervised learning objective cross view cycle consistency that learns generate views explicit data camera poses and showing that our learned representations capture rich information enabling tasks like single image depth estimation and controllable view synthesis datasets like celeba and cats,point cloud learning self supervised way manual labels has received emerging attention both vision and learning communities its potential utility wide areas most existing generative approaches for point cloud self supervised learning focus recovering masked points from visible ones within single view inspired this the potential two view learning this domain achieve this goal crop mechanism for point cloud view generation for the first time and further positional encoding represent the relative position between the two decoupled views the cross reconstruction increases the difficulty pre training compared self reconstruction which enables our achieve state the art and surpasses previous single modal self reconstruction methods self supervised learning margin,2025-08-26T00:48:30.451191
91,A Unified Framework for Contrastive and Non-Contrastive Self-Supervised Learning,"Self-supervised learning (SSL) is dominated by two main paradigms: contrastive methods (e.g., SimCLR) which pull positive pairs together and push negative pairs apart, and non-contrastive methods (e.g., BYOL, SimSiam) which only pull positive pairs together, avoiding collapse through architectural tricks like stop-gradients or momentum encoders. The theoretical relationship between these two families is not well understood. We present a unified framework that views both contrastive and non-contrastive learning through the lens of information-theoretic principles. We show that both approaches can be seen as optimizing a lower bound on the mutual information between augmented views, but differ in their estimation of the negative term. Contrastive methods use explicit negative sampling, while non-contrastive methods use an implicit, batch-wide uniform negative distribution enforced by the architecture. Our key contributions are: (1) a single objective function that can instantiate both SimCLR and BYOL/SimSiam as special cases; (2) a theoretical analysis showing how architectural components in non-contrastive methods act as implicit regularizers; and (3) a new hybrid algorithm derived from our framework that outperforms both pure approaches on standard benchmarks. This work bridges the conceptual gap between dominant SSL paradigms.",ICLR,deep learning,gemini-2.5-pro,True,11317,Self-supervised contrastive learning performs non-linear system identification,"Self-supervised learning (SSL) approaches have brought tremendous success across many tasks and domains. It has been argued that these successes can be attributed to a link between SSL and identifiable representation learning: Temporal structure and auxiliary variables ensure that latent representations are related to the true underlying generative factors of the data. Here, we deepen this connection and show that SSL can perform system identification in latent space. We propose dynamics contrastive learning, a framework to uncover linear, switching linear and non-linear dynamics under a non-linear observation model, give theoretical guarantees and validate them empirically.",ICLR.cc/2025/Conference,6.4,True,0.8420,self supervised learning ssl dominated two main paradigms contrastive methods unified that views both contrastive and non contrastive learning the lens information theoretic principles,self supervised learning ssl approaches have brought tremendous success across many tasks and domains has been argued that these successes can attributed link between ssl and identifiable representation learning temporal structure and auxiliary variables ensure that latent representations are related the true underlying generative factors the data,2025-08-26T00:48:30.451192
92,Learning Modular and Reusable Skills with a Compositional Policy Graph,"Hierarchical reinforcement learning aims to solve complex, long-horizon tasks by decomposing them into simpler sub-tasks or skills. However, current methods often learn monolithic, non-reusable skills. We introduce the Compositional Policy Graph (CPG), a framework for learning a library of modular and reusable skills that can be dynamically composed to solve new tasks. The CPG is a directed graph where nodes represent low-level policies (skills) and edges, managed by a high-level gating policy, represent feasible transitions between them. We train the entire graph end-to-end using an off-policy algorithm with a novel intrinsic reward structure that encourages each node to learn a distinct yet composable behavior. A key innovation is a graph modularity objective that promotes disentanglement, ensuring skills are self-contained and reusable. Our contributions are: (1) the CPG framework for learning libraries of composable skills; (2) a graph modularity objective for skill disentanglement; and (3) demonstrations on complex robotics manipulation and navigation tasks, where CPG learns interpretable and reusable skills that enable rapid zero-shot transfer to novel, unseen tasks composed of familiar sub-goals.",ICLR,deep learning,gemini-2.5-pro,True,521,DSR: Reinforcement Learning with Dynamical Skill Refinement,"Reinforcement learning with skills (RL with skills) is an efficient paradigm for solving sparse-reward tasks by extracting skills from demonstration datasets and learning high-level policy which selects skills. Because each selected skill by high-level policy is executed for multiple consecutive timesteps, the high-level policy is essentially learned in a temporally abstract Markov decision process (TA-MDP) built on the skills, which shortens the task horizon and reduces the exploration cost. However, these skills are usually sub-optimal because of the potential low quality and low coverage of the datasets, which causes the sub-optimal performance in the downstream task. Refining skills is intuitive, but the change of skills will in turn lead to the non-stationarity of the transition dynamics of TA-MDP which we name temporal abstraction shift. To address the dilemma of sub-optimal skills and temporal abstraction shift, we unify the optimization objectives of the entire hierarchical policy consisting of the high-level policy and the low-level policy whose latent space embeds the skills. We theoretically prove that the unified optimization objective guarantees the performance improvement in TA-MDP, and that optimizing the performance in TA-MDP is equivalent to optimizing a lower bound of the performance of the entire hierarchical policy in original MDP. Furthermore, in order to overcome the phenomenon of skill space collapse, we propose the dynamical skill refinement (DSR) mechanism which names our method. The experiment results empirically validate the effectiveness of our method, and show the advantages over the state-of-the-art (SOTA) methods.",ICLR.cc/2025/Conference,5.333333333333333,False,0.8368,hierarchical reinforcement learning aims solve complex long horizon tasks decomposing them into simpler sub tasks skills the compositional policy graph cpg for learning library modular and reusable skills that can dynamically composed solve tasks our contributions are the cpg for learning libraries composable skills graph modularity objective for skill disentanglement and demonstrations complex robotics manipulation and navigation tasks where cpg learns interpretable and reusable skills that enable rapid zero shot transfer unseen tasks composed familiar sub goals,reinforcement learning skills skills efficient paradigm for solving sparse reward tasks extracting skills from demonstration datasets and learning high level policy which selects skills address the dilemma sub optimal skills and temporal ion shift unify the optimization objectives the entire hierarchical policy consisting the high level policy and the low level policy whose latent space embeds the skills theoretically that the unified optimization objective guarantees the improvement mdp and that optimizing the mdp equivalent optimizing lower bound the the entire hierarchical policy original mdp,2025-08-26T00:48:30.451194
93,Parameter-Efficient Fine-Tuning with Learned Intrinsic Subspaces,"As pre-trained models grow larger, fine-tuning all parameters for downstream tasks becomes computationally prohibitive. Parameter-efficient fine-tuning (PEFT) methods like LoRA adapt models by training a small number of extra parameters. We propose Learning Intrinsic Subspaces (LISA), a new PEFT method that operates without adding any new parameters. LISA is based on the hypothesis that adaptation can occur within a low-dimensional subspace of the full parameter space. During fine-tuning, LISA freezes the pre-trained weights and instead learns a low-rank projection matrix that defines a task-specific subspace. Only the coordinates of the model's parameters within this small, learned subspace are updated via gradient descent. This is more efficient than LoRA as it does not require modifying the forward pass with extra weights. Our contributions are: (1) a novel, parameter-free PEFT method; (2) a formulation for learning an optimal adaptation subspace for a given task; and (3) extensive experiments on RoBERTa and ViT. LISA matches the performance of LoRA while using fewer trainable parameters and no additional inference-time latency, establishing a new state-of-the-art for parameter-efficient adaptation.",ICLR,deep learning,gemini-2.5-pro,True,9194,The Quest for Winning Tickets in Low-Rank Adapters,"Low-Rank Adaptation (LoRA), a prominent parameter-efficient fine-tuning (PEFT) method, offers an effective strategy for adapting large pre-trained models to specific tasks with minimal computational overhead. LoRA achieves this by introducing low-rank parameter matrices to the frozen pre-trained models. However, despite their efficiency, LoRA and its variants modify all elements of a parameter block, which is unnecessary as LoRA primarily aims to adjust a small set of subspaces that capture task-specific knowledge. Drawing inspiration from the Lottery Ticket Hypothesis (LTH), which posits that dense neural networks contain sparse subnetworks capable of performing similarly to fully-parameterized models, we investigate whether similar sparse subnetworks exist for low-rank adapters. We demonstrate that such subnetworks, often referred to as ""winning tickets"" in the context of LTH, indeed exist for low-rank adapters. We introduce a method to identify this sparse subset of weights for each layer by relating the top subspaces of the pretrained parameter block to the elements of the corresponding weight matrix. This subset is then fine-tuned using LoRA. We show that this sparse subset is not necessarily unique; as long as sparsity is kept within a certain bound defined by the task, random subnetworks with similar sparsity can act as winning tickets. Building on this discovery, we propose a novel approach called Partial-LoRA, which adds sparse low-rank parameters to pre-trained models. Through extensive experiments on 8 vision and 4 language tasks, we demonstrate that Partial-LoRA can reduce trainable parameters by up to 87% while maintaining or even improving model performance in some cases. Our work thus reduces memory needs and theoretically grounds sparse LoRAs.",ICLR.cc/2025/Conference,5.2,False,0.8452,learning intrinsic subspaces lisa peft that operates adding any parameters lisa the hypothesis that adaptation can occur within low dimensional subspace the full parameter space our contributions are parameter free peft formulation for learning optimal adaptation subspace for given task and extensive experiments roberta and vit lisa matches the lora while fewer trainable parameters and additional inference time latency establishing state the art for parameter efficient adaptation,low rank adaptation lora prominent parameter efficient fine tuning peft offers effective strategy for adapting large pre trained models specific tasks minimal computational overhead however despite their efficiency lora and its variants modify all elements parameter block which unnecessary lora primarily aims adjust small set subspaces that capture task specific knowledge drawing inspiration from the lottery ticket hypothesis lth which posits that dense neural networks contain sparse subnetworks capable performing similarly fully parameterized models whether similar sparse subnetworks exist for low rank adapters extensive experiments vision and language tasks that partial lora can reduce trainable parameters while maintaining even improving some cases,2025-08-26T00:48:30.451195
94,Generalization in Deep Learning via the Information Bottleneck in Activation Space,"A central mystery in deep learning is how overparameterized networks, which can easily memorize the training data, still generalize well to unseen examples. We propose a new explanation through the lens of an Information Bottleneck (IB) principle applied not to the weights, but to the network's activations. We argue that stochastic elements in training (e.g., SGD, dropout) act as a noisy channel on the activations, and the network learns to implicitly compress its intermediate representations to be maximally informative about the label while minimizing sensitivity to this noise. This compression forces the network to discard spurious, instance-specific details in favor of robust, generalizable features. Our contributions are: (1) a new theoretical perspective: the Activation Information Bottleneck (AIB) hypothesis for generalization; (2) we derive a measurable quantity, the ""activation compression ratio,"" and show it is highly correlated with test accuracy across different models and training settings; (3) we demonstrate that explicit regularization encouraging lower-information activations can improve generalization. This work reframes the study of generalization away from the weight space and towards the information content of the learned representations themselves.",ICLR,deep learning,gemini-2.5-pro,True,5896,Decoding Generalization from Memorization in Deep Neural Networks,"Overparameterized Deep Neural Networks that generalize well have been key to the dramatic success of Deep Learning in recent years. The reasons for their remarkable ability to generalize are not well understood yet. It has also been known that deep networks possess the ability to memorize training data, as evidenced by perfect or high training accuracies on models trained with corrupted data that have class labels shuffled to varying degrees. Concomitantly, such models are known to generalize poorly, i.e. they suffer from poor test accuracies, due to which it is thought that the act of memorizing substantially degrades the ability to generalize. It has, however, been unclear why the poor generalization that accompanies such memorization, comes about. One possibility is that in the process of training with corrupted data, the layers of the network irretrievably re-organize their representations in a manner that makes generalization difficult. The other possibility is that the network retains significant ability to generalize, but the trained network somehow “chooses” to readout in a manner that is detrimental to generalization. Here, we provide evidence for the latter possibility by demonstrating, empirically, that such models possess information in their representations for substantially improved generalization, even in the face of memorization. Furthermore, such generalization abilities can be easily decoded from the internals of the trained model, and we build a technique to do so from the outputs of specific layers of the network. We demonstrate results on multiple models trained with a number of standard datasets.",ICLR.cc/2025/Conference,3.8,False,0.8614,central mystery deep learning how overparameterized networks which can easily memorize the training data still generalize well unseen examples sgd dropout act noisy channel the activations and the network learns implicitly compress its intermediate representations maximally informative about the label while minimizing sensitivity this noise this compression forces the network discard spurious instance specific details favor robust generalizable features,overparameterized deep neural networks that generalize well have been key the dramatic success deep learning recent years has also been known that deep networks possess the ability memorize training data evidenced perfect high training accuracies models trained corrupted data that have class labels shuffled varying degrees one possibility that the process training corrupted data the layers the network irretrievably organize their representations manner that makes generalization difficult the other possibility that the network retains significant ability generalize but the trained network somehow chooses readout manner that detrimental generalization furthermore such generalization abilities can easily decoded from the internals the trained and build from the outputs specific layers the network,2025-08-26T00:48:30.451197
95,Concept-based Explainability with Differentiable Decision Trees,"Existing explainability methods often produce saliency maps that highlight input features but fail to explain a model's decision in terms of high-level, human-understandable concepts. We introduce Differentiable Concept-based Decision Trees (DCDT), a framework that generates explanations as a sequence of logical decisions based on learned concepts. First, a concept discovery module, trained jointly with the main task model, learns a set of disentangled concept vectors (e.g., ""striped,"" ""wheeled"" for an image classifier). Then, a differentiable decision tree is trained to predict the final output using only these learned concepts as input features. The path through this tree for a given input provides a transparent, logical explanation (e.g., ""IF concept 'wheeled' is present AND concept 'has_engine' is present THEN predict 'car'""). Our contributions are: (1) an end-to-end trainable model that combines deep concept learning with interpretable decision logic; (2) a soft, differentiable decision tree architecture; and (3) qualitative and quantitative evaluations showing DCDT generates more faithful and human-understandable explanations than saliency-based methods, while maintaining competitive performance on the primary task.",ICLR,deep learning,gemini-2.5-pro,True,9726,Decision Rules are in the Pixels: Towards Pixel-level Evaluation of Saliency-based XAI Models,"The intricate and opaque nature of deep neural networks (DNNs) makes it difficult to decipher how they make decisions. Explainable artificial intelligence (XAI) has emerged as a promising remedy to this conundrum. However, verifying the correctness of XAI methods remains challenging, due to the absence of universally accepted ground-truth explanations. In this study, we focus on assessing the correctness of saliency-based XAI models applied to DNN-based image classifiers at the pixel level. The proposed evaluation protocol departs significantly from previous human-centric correctness assessment at the semantically meaningful object part level, which may not correspond to the actual decision rules derived by classifiers. A crucial step in our approach involves introducing a spatially localized shortcut, a form of decision rule that DNN-based classifiers tend to adopt preferentially, without disrupting original image patterns and decision rules therein. After verifying the shortcut as the dominant decision rule, we estimate the Shapley value for each pixel within the shortcut area to generate the ground-truth explanation map, assuming that pixels outside this area have null contributions. We quantitatively evaluate fourteen saliency-based XAI methods for classifiers utilizing convolutional neural networks and vision Transformers, trained on perturbed CIFAR-10, CIFAR-100, and ImageNet datasets, respectively. Comprehensive experimental results show that existing saliency-based XAI models struggle to offer accurate pixel-level attributions, casting doubt on the recent progress in saliency-based XAI.",ICLR.cc/2025/Conference,4.333333333333333,nan,0.8063,our contributions are end end trainable that combines deep concept learning interpretable decision logic soft differentiable decision tree and qualitative and quantitative evaluations showing dcdt generates more faithful and human understandable explanations than saliency based methods while maintaining competitive the primary task,the intricate and opaque nature deep neural networks dnns makes difficult decipher how they make decisions explainable artificial intelligence xai has emerged promising remedy this conundrum quantitatively fourteen saliency based xai methods for classifiers utilizing convolutional neural networks and vision transformers trained perturbed cifar cifar and imagenet datasets respectively,2025-08-26T00:48:30.451198
96,Learning Fair Representations by Calibrating the Eigenspectrum of the Covariance Matrix,"Algorithmic fairness aims to ensure that models do not disproportionately harm specific demographic groups. Many methods achieve fairness by learning representations that are invariant to sensitive attributes, often through adversarial training. We propose a novel, non-adversarial approach to learning fair representations by directly shaping the geometry of the representation space. We observe that in unfair models, the principal components (eigenvectors) of the feature covariance matrix often align with the sensitive attribute. Our method, Spectral Fairness Calibration (SFC), adds a regularization term to the training objective that penalizes this alignment. Specifically, SFC encourages the eigenvectors of the representation covariance matrix to be orthogonal to the direction of sensitive attribute variation. This effectively ""re-calibrates"" the representation space to remove information about the sensitive attribute from its main axes of variation, without needing a complex adversarial min-max game. Our contributions are: (1) a new perspective on fairness through the lens of spectral analysis; (2) the SFC regularizer, a simple and efficient non-adversarial fairness intervention; and (3) empirical results showing that SFC achieves state-of-the-art fairness-accuracy trade-offs on benchmark datasets.",ICLR,deep learning,gemini-2.5-pro,True,5494,Adversarial Latent Feature Augmentation for Fairness,"Achieving fairness in machine learning remains a critical challenge, especially due to the opaque effects of data augmentation on input spaces within nonlinear neural networks. Nevertheless, current approaches that emphasize augmenting latent features, rather than input spaces, offer limited insights into their ability to detect and mitigate bias. In response, we introduce the concept of the ""unfair region"" in the latent space, a subspace that highlights areas where misclassification rates for certain demographic groups are disproportionately high, leading to unfair prediction results. To address this, we propose Adversarial Latent Feature Augmentation (ALFA), a method that leverages adversarial fairness attacks to perturb latent space features, which are then used as data augmentation for fine-tuning. ALFA intentionally shifts latent features into unfair regions, and the last layer of the network is fine-tuned with these perturbed features, leading to a corrected decision boundary that enhances fairness in classification in a cost-effective manner. We present a theoretical framework demonstrating that our adversarial fairness objective reliably generates biased feature perturbations, and that fine-tuning on samples from these unfair regions ensures fairness improvements. Extensive experiments across diverse datasets, modalities, and backbone networks validate that training with these adversarial features significantly enhances fairness while maintaining predictive accuracy in classification tasks.",ICLR.cc/2025/Conference,6.5,True,0.8589,algorithmic fairness aims ensure that models not disproportionately harm specific demographic groups many methods achieve fairness learning representations that are invariant sensitive attributes often adversarial training non adversarial learning fair representations directly shaping the geometry the representation space observe that unfair models the principal components eigenvectors the feature covariance matrix often align the sensitive attribute our spectral fairness calibration sfc adds regularization term the training objective that penalizes this alignment sfc encourages the eigenvectors the representation covariance matrix orthogonal the direction sensitive attribute variation this calibrates the representation space remove information about the sensitive attribute from its main axes variation needing complex adversarial min max game our contributions are perspective fairness the lens spectral analysis the sfc regularizer simple and efficient non adversarial fairness intervention and empirical showing that sfc achieves state the art fairness accuracy trade offs datasets,achieving fairness machine learning remains critical challenge due the opaque effects data augmentation input spaces within nonlinear neural networks response the concept the unfair region the latent space subspace that highlights areas where misclassification rates for certain demographic groups are disproportionately high leading unfair prediction address this adversarial latent feature augmentation alfa that leverages adversarial fairness attacks perturb latent space features which are then used data augmentation for fine tuning alfa intentionally shifts latent features into unfair regions and the last layer the network fine tuned these perturbed features leading corrected decision boundary that enhances fairness classification cost effective manner theoretical demonstrating that our adversarial fairness objective reliably generates biased feature perturbations and that fine tuning samples from these unfair regions ensures fairness improvements extensive experiments across diverse datasets modalities and backbone networks that training these adversarial features enhances fairness while maintaining predictive classification tasks,2025-08-26T00:48:30.451200
97,Training Data Attribution using Functional Gradient Hacking,"Understanding which training examples are most responsible for a model's prediction is crucial for debugging, fairness, and identifying dataset biases. Existing data attribution methods are often computationally expensive or rely on strong simplifying assumptions. We introduce Functional Gradient Hacking (FGH), a fast and accurate method for training data attribution. FGH is based on the insight that the influence of a training point can be approximated by measuring how much that point's functional gradient (the gradient of the loss with respect to the model's output logits) aligns with the direction of a parameter update designed to ""hack"" or change a specific test prediction. By framing attribution as a functional projection problem, we avoid the need to compute expensive inverse Hessian-vector products. Our contributions are: (1) a new, theoretically-grounded framework for data attribution; (2) the FGH algorithm, which is orders of magnitude faster than influence functions; and (3) extensive experiments demonstrating that FGH provides more faithful attributions for complex models like Transformers compared to prior art, successfully identifying mislabeled examples and sources of bias.",ICLR,deep learning,gemini-2.5-pro,True,7033,Dynamic Influence Tracker: Estimating Sample Influence in SGD-Trained Models across Arbitrary Time Windows,"Understanding how training samples affect models improves model interpretability, optimization strategies, and anomaly detection. However, existing methods for estimating sample influence provide only static assessments, rely on restrictive assumptions, and require high computational costs. 
	We propose Dynamic Influence Tracker (DIT), a novel method to estimate time-varying sample influence in models trained with Stochastic Gradient Descent (SGD). DIT enables fine-grained analysis of sample influence within arbitrary time windows during training through a two-phase algorithm. The training phase efficiently captures and stores necessary information about the SGD trajectory, while the inference phase computes the influence of samples on the model within a specified time window. We provide a theoretical error bound for our estimator without assuming convexity, showing its reliability across various learning scenarios. Our experimental results reveal the evolution of sample influence throughout the training process, enhancing understanding of learning dynamics. We show DIT's effectiveness in improving model performance through anomalous sample detection and its potential for advancing curriculum learning.",ICLR.cc/2025/Conference,5.0,False,0.8120,understanding which training examples are most responsible for model prediction crucial for debugging fairness and identifying biases fgh the insight that the influence training point can approximated measuring how much that point functional gradient the gradient the loss respect the model output logits aligns the direction parameter update designed hack change specific prediction,understanding how training samples affect models improves interpretability optimization strategies and anomaly detection provide theoretical error bound for our estimator assuming convexity showing its reliability across various learning scenarios our experimental reveal the evolution sample influence throughout the training process enhancing understanding learning dynamics dit effectiveness improving anomalous sample detection and its potential for advancing curriculum learning,2025-08-26T00:48:30.451201
98,Physics-Informed Neural Radiance Fields for Dynamic Scenes,"Neural Radiance Fields (NeRF) have revolutionized novel view synthesis for static scenes, but modeling dynamic, moving scenes remains a major challenge. We introduce Physics-Informed NeRF (PI-NeRF), a framework that integrates principles of classical mechanics directly into the representation of dynamic scenes. Instead of learning a simple deformation field, PI-NeRF models a scene as a collection of particles, each with a position, radiance, and density, governed by a learnable Neural Potential Energy Function. A Hamiltonian dynamics solver, implemented as a differentiable layer, evolves the state of these particles through time. This physics-based parameterization provides a strong inductive bias for realistic motion, allowing the model to generalize to unseen time steps and produce physically plausible interpolations. Our contributions are: (1) a novel representation for dynamic scenes grounded in Hamiltonian mechanics; (2) the integration of a differentiable physics solver into the NeRF framework; and (3) state-of-the-art results on novel view and novel time synthesis for complex, non-rigidly deforming scenes, demonstrating significantly improved temporal coherence and physical plausibility compared to existing dynamic NeRF models.",ICLR,deep learning,gemini-2.5-pro,True,10977,NeuGen: Amplifying the ‘Neural’ in Neural Radiance Fields for Domain Generalization,"Neural Radiance Fields (NeRF) have significantly advanced the field of novel view synthesis, yet their generalization across diverse scenes and conditions remains challenging. Addressing this, we propose the integration of a novel brain-inspired normalization technique Neural Generalization (NeuGen) into leading NeRF architectures which include MVSNeRF and GeoNeRF. NeuGen extracts domain-invariant features, thereby enhancing the models' generalization capabilities. It can be seamlessly integrated into NeRF architectures, capable of initiating training from scratch or fine-tuning pre-trained models, which cultivates a comprehensive feature set that significantly improves accuracy and robustness in image rendering. Through this integration, NeuGen shows benchmarking performance on diverse datasets across state-of-the-art NeRF architectures, enabling them to generalize better across varied scenes. Our comprehensive evaluations, both quantitative and qualitative, confirm that our approach not only surpasses existing models in generalizability but also markedly improves rendering quality. Our work exemplifies the potential of merging neuroscientific principles with deep learning frameworks, setting a new precedent for enhanced generalizability and efficiency in novel view synthesis. A demo of our study is available at https://neugennerf.github.io.",ICLR.cc/2025/Conference,4.5,False,0.8827,neural radiance fields nerf have revolutionized view synthesis for static scenes but modeling dynamic moving scenes remains major challenge physics informed nerf nerf that integrates principles classical mechanics directly into the representation dynamic scenes instead learning simple deformation field nerf models scene collection particles each position radiance and density governed learnable neural potential energy function our contributions are representation for dynamic scenes grounded hamiltonian mechanics the integration differentiable physics solver into the nerf and state the art view and time synthesis for complex non rigidly deforming scenes demonstrating improved temporal coherence and physical plausibility compared existing dynamic nerf models,neural radiance fields nerf have advanced the field view synthesis yet their generalization across diverse scenes and conditions remains challenging addressing this the integration brain inspired normalization neural generalization neugen into leading nerf architectures which include mvsnerf and geonerf can seamlessly integrated into nerf architectures capable initiating training from scratch fine tuning pre trained models which cultivates comprehensive feature set that improves and robustness image rendering our exemplifies the potential merging neuroscientific principles deep learning frameworks setting precedent for enhanced generalizability and efficiency view synthesis,2025-08-26T00:48:30.451202
